date,temp,rain,wind,humid,pressure
2012.02.26,-1.6,,3.3,33.5,1012.5
2012.02.27,-0.7,,2.4,31.3,1015.5
2012.02.28,2.1,,2.1,26.6,1014
2012.02.29,5.4,,2.2,27.1,1012.2
2012.03.01,8.7,,1.9,20.1,1007.8
2012.03.02,6.9,0.3,3,54.6,1008.3
2012.03.03,6.9,,3.5,47.1,1014.1
2012.03.04,6.2,0,5.2,49.9,1011.8
2012.03.05,5.3,7,5.8,66.9,1001.7
2012.03.06,3,8.5,4.7,81.6,1000.8
2012.03.07,3,,2.9,60.1,1008.8
2012.03.08,2,,3.5,47.8,1011.3
2012.03.09,3.4,,2.1,48.9,1010.3
2012.03.10,3.9,,3.5,52.5,1009.2
2012.03.11,-2.4,0,5.4,43,1012.3
2012.03.12,-1.6,,3.8,40.1,1016.3
2012.03.13,1.7,,2.6,49.8,1015.3
2012.03.14,3.6,0,3.8,70.4,1013.8
2012.03.15,5.5,,1.9,35.8,1016.3
2012.03.16,8.1,4,3.2,51.1,1006.4
2012.03.17,10.4,2,2.5,71.4,1000
2012.03.18,6.9,,3.3,62.8,1003.9
2012.03.19,2.8,,3.1,38,1010.2
2012.03.20,3.1,,3.9,30.6,1010
2012.03.21,4.3,,2.9,36.3,1012.5
2012.03.22,7.8,0,2.5,53.6,1009.4
2012.03.23,5,22,3.7,82.5,998.5
2012.03.24,3.3,3.5,5.6,54.5,1000.2
2012.03.25,3.6,,4.8,36.6,1007.3
2012.03.26,3.9,,3.7,38.3,1013.1
2012.03.27,6.4,,3.1,57.6,1012.7
2012.03.28,10.1,,2,56.4,1014.7
2012.03.29,11.6,0,3.4,57,1010.5
2012.03.30,9,0.1,3.7,73.5,1003.8
2012.03.31,5.4,0,4.2,38.4,1004.7
2012.04.01,4.6,,3.1,28.1,1011.9
2012.04.02,8.3,22,3.4,56.9,1003.9
2012.04.03,4.9,35,4.8,66.9,993.3
2012.04.04,7.2,,4.4,57.3,999.9
2012.04.05,6.7,,4.3,43.4,1001.6
2012.04.06,5.4,,4.6,41.5,1005.5
2012.04.07,5.9,,3,35.5,1011.1
2012.04.08,11.3,,4.7,47.3,1008
2012.04.09,15.4,,2.6,55.8,1009.1
2012.04.10,13.7,10.5,2,82.8,1004.4
2012.04.11,12.2,3,3.8,72.5,994.9
2012.04.12,8.9,,3.7,49.5,1000.8
2012.04.13,10.3,,2.7,52.8,1002.7
2012.04.14,10.5,,2.9,68,1004.4
2012.04.15,13.4,,2.6,56,1002.5
2012.04.16,11.9,,3.1,58,1002.5
2012.04.17,13.6,,2.4,38.1,1004.7
2012.04.18,15.2,,2.1,32.3,1007.3
2012.04.19,17,,2.5,34.1,1008.8
2012.04.20,18.4,,3.3,38.9,1009.6
2012.04.21,11.4,47.5,7.1,72.6,999.1
2012.04.22,9.4,9,5.2,91.4,995.4
2012.04.23,12.9,0,2.2,82.1,1002.2
2012.04.24,19.7,,1.9,60.3,1002.1
2012.04.25,15.1,28,3.9,72.8,990.4
2012.04.26,11.9,2,4.8,53.4,996.5
2012.04.27,15.2,,4.1,32,1001.2
2012.04.28,17,,3.1,42.4,1004.3
2012.04.29,19.9,,1.9,57.1,1004.3
2012.04.30,22.9,,2.5,43.3,1001.1
2012.05.01,22.6,,2,46.1,998.7
2012.05.02,23.1,0.4,3,47.3,995.4
2012.05.03,20,0.2,3.3,53.8,994.5
2012.05.04,19.7,,3.3,48.8,997.1
2012.05.05,18.8,,3.9,42.4,995
2012.05.06,18.1,,3.2,31.9,996.2
2012.05.07,18.5,,2.3,33.3,996.9
2012.05.08,20.8,,2.3,27.5,997
2012.05.09,20.7,,2.7,45.4,1001.8
2012.05.10,20.1,,2.8,45.1,1004.3
2012.05.11,16.2,,2.9,55.4,1006.4
2012.05.12,17.1,,2.2,57.9,1004.4
2012.05.13,19.1,,2.2,53,1001.8
2012.05.14,16.1,6.5,1.8,78.8,999.5
2012.05.15,16.9,0,3.3,65.3,996
2012.05.16,16.6,0,3,58.6,994
2012.05.17,16.6,0.5,2.6,56.6,993.7
2012.05.18,18.1,,2.5,51.4,1003.7
2012.05.19,19.5,,2.3,38,1005.7
2012.05.20,21.3,,2.1,39.1,1004.2
2012.05.21,23,,2.1,34.8,1006.5
2012.05.22,23.3,,2.4,34.6,1004.6
2012.05.23,22.1,,3,39.5,1002.1
2012.05.24,19.7,,2.2,53,1001
2012.05.25,20.5,,2.7,45.4,999.7
2012.05.26,19.8,,2.6,44.8,1000.1
2012.05.27,19.3,0.3,2.7,65.6,1002.3
2012.05.28,20.9,0.1,2.8,58,1005.9
2012.05.29,21.6,,2.9,40.8,1007.4
2012.05.30,20.7,0,2.4,44.4,1008.4
2012.05.31,20.9,0.2,2.7,58.6,1007
2012.06.01,21.4,,1.8,52.3,1005.6
2012.06.02,23.1,,2.5,44.8,1003.2
2012.06.03,23.3,,2.2,38.9,1001.8
2012.06.04,23.7,,2.5,35.1,1000.6
2012.06.05,22.5,0,3.5,62.6,997.6
2012.06.06,23,,3,62,994.6
2012.06.07,23,,2.4,62.8,994.9
2012.06.08,22.2,2,2.1,66.4,991.9
2012.06.09,24.2,,2,59.5,991.4
2012.06.10,23.7,,2.4,58.8,991.7
2012.06.11,23.2,,2.6,59.4,991.1
2012.06.12,22.6,0.4,2.6,58.9,990.9
2012.06.13,23.4,,2.8,53.1,997
2012.06.14,24.8,,3.1,49.1,1001.5
2012.06.15,23.7,,3,52.8,999.9
2012.06.16,23.5,,3,61.3,996.9
2012.06.17,23.6,,3.2,52.5,1000.4
2012.06.18,24.9,,2.2,46.5,997.7
2012.06.19,26,,2.9,44.8,990.5
2012.06.20,25.4,,3.5,49.1,994.3
2012.06.21,25.7,,2.7,55.3,996.4
2012.06.22,24.3,0,2.7,61.4,999.1
2012.06.23,26.2,,2.2,55.8,997.7
2012.06.24,27.8,,2.3,48.3,995.6
2012.06.25,26.5,,4.2,40.5,999.1
2012.06.26,24.6,,4.6,44.9,1002.1
2012.06.27,24.8,,3.3,47.1,1002.5
2012.06.28,25.3,,2.2,50.4,1002.1
2012.06.29,25.9,20,2.3,60.4,998.2
2012.06.30,21.9,69.5,4.2,87.8,991.5
2012.07.01,21.6,0,3,80.1,995.3
2012.07.02,24,,2.5,62.8,993
2012.07.03,22.7,25,1.5,78.1,990.5
2012.07.04,24.4,0.3,3.2,79.8,993.8
2012.07.05,22.7,72,2.1,89.6,995.3
2012.07.06,20.9,102.5,3.2,88.8,989
2012.07.07,24.8,,1.7,62.1,993.8
2012.07.08,25.8,,2.5,64.5,996
2012.07.09,26.3,,2,64.1,996.4
2012.07.10,25.9,6.5,2.5,67.4,992.1
2012.07.11,23.3,8,3,83.5,986.1
2012.07.12,24.7,0,2.3,72.3,990.1
2012.07.13,26.1,76.5,2.2,76.1,989.7
2012.07.14,22.8,8,3.7,82.1,991.8
2012.07.15,19.7,32.5,4.4,89.5,991.5
2012.07.16,21.7,2.5,1.9,80.3,999.6
2012.07.17,25.5,0,2,70.5,1002.1
2012.07.18,26.3,6,2.6,78.8,999.1
2012.07.19,23.9,72.5,4.9,85.3,993.6
2012.07.20,25.6,1,2.3,73.6,999.2
2012.07.21,27.5,,1.6,67.4,999.9
2012.07.22,27.2,16.5,2.1,74.4,998.7
2012.07.23,27.6,1,4,73.9,999.5
2012.07.24,27.8,,3.2,71.9,1003.5
2012.07.25,27.9,,2.2,68,1003.9
2012.07.26,28.1,,2.4,63.4,1000.7
2012.07.27,27.9,,2.8,68,999.8
2012.07.28,28.5,,2.6,67.3,1000
2012.07.29,29.2,0,3.7,66.8,996.8
2012.07.30,28.4,18,4,72.3,996
2012.07.31,29,0.1,2.5,66.1,997.8
2012.08.01,30.8,,2.5,56.8,997.7
2012.08.02,30.8,,3.7,53.6,999.4
2012.08.03,31.3,,3.2,51.9,1000.9
2012.08.04,31.7,,2.2,50.1,1000.5
2012.08.05,31.8,,2,51,997.7
2012.08.06,31.5,,2.4,54.1,996.2
2012.08.07,30.7,,3.2,48,998
2012.08.08,29.6,,2.9,51.6,997.4
2012.08.09,29.7,,2.2,63.5,996.1
2012.08.10,27.4,0.3,1.9,69.4,996.4
2012.08.11,27.7,,1.9,65,997
2012.08.12,25.5,17,2,80.3,994.3
2012.08.13,26.6,2,2.1,65,993.5
2012.08.14,26.7,15.5,2.9,64.3,997.9
2012.08.15,23.7,136.5,2.7,88,994.9
2012.08.16,26,,1.6,68.8,1000.8
2012.08.17,27.5,0,2.5,74,1001.8
2012.08.18,27.2,2,2.5,80.3,1000.2
2012.08.19,27.9,5,4.9,75.8,997.5
2012.08.20,25.4,59.5,4.1,87.4,997.5
2012.08.21,25.3,137,2,85.4,999.1
2012.08.22,22,17,1.9,80.5,1000.8
2012.08.23,23,0.1,3.5,68.3,1004.9
2012.08.24,23.3,7.5,3.9,70,1005
2012.08.25,25,11.5,2.5,80.1,1004.2
2012.08.26,27.5,0,1.9,72.3,1002.4
2012.08.27,28.5,,4,59.9,999.4
2012.08.28,26.1,13.5,7.5,69.5,983.6
2012.08.29,25.7,6,5.3,70.3,998.3
2012.08.30,21.4,34.5,3.3,85.8,999.3
2012.08.31,23.8,,2.8,65.6,1002.8
2012.09.01,25.2,,2.2,69,1003.2
2012.09.02,25,,2,65.1,1002.6
2012.09.03,24.9,,1.5,71.4,1002
2012.09.04,22,55.5,2.3,84.1,1002.9
2012.09.05,22.3,10.5,2.7,61.1,1006.9
2012.09.06,21.6,,2.2,52.9,1009.2
2012.09.07,22.5,3,2.4,60.6,1007.6
2012.09.08,20.2,25,4.2,71.8,1002.5
2012.09.09,20.9,,1.8,68.4,1004.1
2012.09.10,23.2,,1.9,61.4,1004
2012.09.11,22.8,,2.1,53.1,1003.9
2012.09.12,21.6,0.5,1.8,68.9,1001.2
2012.09.13,20,13.5,1.5,87.1,1000.2
2012.09.14,19.4,2,1.7,68.5,1004.6
2012.09.15,21,,2,56.8,1008.2
2012.09.16,19.9,2.5,3.8,60.1,1006
2012.09.17,17.3,85.5,5.2,86.8,991.1
2012.09.18,20.9,,2.9,69.4,993.3
2012.09.19,20.6,,2.4,63.9,998.3
2012.09.20,20.1,0,2,69.6,1004.9
2012.09.21,20.1,,2,68.3,1005.8
2012.09.22,20.7,,1.9,60.6,1003.4
2012.09.23,21.2,,1.4,56.6,1002.1
2012.09.24,21.5,,1.9,49.8,1005
2012.09.25,21.8,,2.3,52.3,1010.4
2012.09.26,21.3,,1.8,60,1011.2
2012.09.27,20.3,,2.2,62,1008.4
2012.09.28,18,13.5,2.7,72.3,1002.2
2012.09.29,16.4,0.5,2.6,58.8,1000.7
2012.09.30,16.2,,1.5,63.8,1000.8
2012.10.01,18.1,,1.5,64.3,1004.8
2012.10.02,19.3,,1.5,64.3,1006.6
2012.10.03,19.9,,1.8,60.4,1004.1
2012.10.04,19,,2,61.6,1002.6
2012.10.05,19,,1.9,61.4,1007.7
2012.10.06,19.6,,1.6,52.9,1010.4
2012.10.07,19.2,,2.1,54.9,1012.2
2012.10.08,18.4,,1.8,53,1011.3
2012.10.09,17.6,,1.5,60,1007.1
2012.10.10,15.7,13,2.3,69.6,1003.5
2012.10.11,13.9,,2.3,47.4,1006.7
2012.10.12,14.9,,1.8,51.8,1008.7
2012.10.13,16.4,,1.7,54,1007.8
2012.10.14,16.3,,2.6,39.9,1008.4
2012.10.15,14.8,,1.6,33.3,1013
2012.10.16,17.1,,2.5,46.5,1008.9
2012.10.17,12.6,2.5,3.8,57,1005
2012.10.18,11.6,,2,46.5,1009
2012.10.19,14.8,,1.8,52.3,1011.3
2012.10.20,15.8,,3,65,1011
2012.10.21,18.3,,1.7,70.5,1012.1
2012.10.22,13.4,39.5,3.9,77.3,1001.7
2012.10.23,10,0,3.2,49.4,1006.9
2012.10.24,13.2,,2.5,62.8,1008.5
2012.10.25,15.2,,1.8,68.5,1011.1
2012.10.26,15.9,,2.2,62.1,1012.4
2012.10.27,14.3,44,3.3,84.5,1004.9
2012.10.28,14.3,0,3.6,65.4,1008.3
2012.10.29,11.7,0,2.1,60.6,1009.3
2012.10.30,8.6,0.1,2.9,55.4,1006.7
2012.10.31,6.9,0.2,2.5,50.9,1005.9
2012.11.01,5.6,,3.7,36.5,1010.3
2012.11.02,7.2,,1.9,36.9,1014.7
2012.11.03,9.4,,1.9,41.5,1014.4
2012.11.04,11.8,4,3.4,56.5,1007.2
2012.11.05,8.5,8,1.9,87.6,1003.7
2012.11.06,7.1,5,2.3,81,1003.9
2012.11.07,8.4,,2.4,68.4,1005.9
2012.11.08,8.8,,1.6,74.6,1007.6
2012.11.09,9.4,,2.5,63.6,1013.2
2012.11.10,12,,4.6,49.3,1011.5
2012.11.11,8.7,28,5.3,72,997.4
2012.11.12,7.3,3,4.6,67.8,1001.8
2012.11.13,5.3,0,3.6,54.8,999.2
2012.11.14,2.4,0,3.4,53.3,1007.2
2012.11.15,4.2,,1.4,51.5,1016.3
2012.11.16,4.9,9.5,2.1,74,1011.1
2012.11.17,5.3,1.5,3.2,61.6,1005.5
2012.11.18,3.5,,1.7,45.1,1010.6
2012.11.19,3.4,5.5,3.2,64.4,1007.4
2012.11.20,1.9,,2.1,51.6,1013.1
2012.11.21,4.1,,1.6,62.5,1010.9
2012.11.22,6.7,0.3,2.1,68.3,1008
2012.11.23,3.3,,3.1,63,1007.9
2012.11.24,1.7,,2.3,46.9,1012.4
2012.11.25,3.4,0.5,1.6,55.6,1009.9
2012.11.26,2.3,1,3.8,51.5,1005.3
2012.11.27,2.1,,1.7,38.9,1011.3
2012.11.28,5,1,3.8,54.5,1005.5
2012.11.29,0.8,,2.3,34.4,1013.2
2012.11.30,1.7,0.5,2.5,49.6,1014
2012.12.01,-0.9,,1.8,47.9,1018.1
2012.12.02,2.9,,2.3,50.4,1012.5
2012.12.03,1.7,5.4,3.8,66.9,1003.7
2012.12.04,-3.3,,3.7,41.3,1010.5
2012.12.05,-3.8,5.8,3.2,66.5,1005.3
2012.12.06,-6.3,0.1,2.5,53.4,1013
2012.12.07,-4.5,1.9,4.1,76,1008.1
2012.12.08,-8.2,,2.8,42.4,1009.3
2012.12.09,-10.5,,2.8,45.5,1010.8
2012.12.10,-8.3,,2,51.3,1014.7
2012.12.11,-6.5,,2.1,55.3,1015.9
2012.12.12,-5,,1.6,56.8,1019.5
2012.12.13,-1.5,,2.7,55.1,1020.4
2012.12.14,2.7,18.5,4.5,79.8,1008.6
2012.12.15,4.6,0.5,2.2,78.4,1007.4
2012.12.16,1.6,,1.9,77,1011.5
2012.12.17,-0.4,,3.4,65.4,1010.3
2012.12.18,-6.8,,3.4,49.4,1015.3
2012.12.19,-6.9,,2.1,45,1018.1
2012.12.20,-3.4,,2.4,49.1,1020.4
2012.12.21,-0.7,1.8,2.6,66.1,1012.2
2012.12.22,-3,,2.9,67.4,1012.9
2012.12.23,-8.9,0,4.4,53.9,1017.3
2012.12.24,-8.8,0,1.9,52,1017.2
2012.12.25,-8.9,1,3.5,50.9,1019.8
2012.12.26,-10.8,,2.4,33.5,1024.3
2012.12.27,-5.7,,1.6,47.1,1020
2012.12.28,-0.9,0,1.8,59.5,1014.1
2012.12.29,-0.3,4.1,1.9,84.1,1010.6
2012.12.30,-8.2,2.3,4,54.6,1008.5
2012.12.31,-8.7,,2.2,45.9,1010.2
2013.01.01,-4.7,3.1,3.2,73.5,1007.6
2013.01.02,-11.7,,4.2,40.8,1020.4
2013.01.03,-13.2,,2.8,42.8,1026
2013.01.04,-10.7,,1.8,44.3,1021.2
2013.01.05,-7,,2.3,59.4,1015.4
2013.01.06,-6.3,,1.9,59.4,1015.4
2013.01.07,-5.1,,1.7,53.6,1014.5
2013.01.08,-4.6,,2.2,53.4,1015
2013.01.09,-9,,3,38.5,1016.5
2013.01.10,-8.3,,2.3,41.3,1019.9
2013.01.11,-3.2,0,2.3,50.5,1018.3
2013.01.12,0,0.1,2.5,70,1014
2013.01.13,-0.5,,1.6,65.6,1013.5
2013.01.14,-2.1,,2.2,61.6,1010.6
2013.01.15,-2.1,,2,57,1014.3
2013.01.16,-2.6,0.3,2.4,64.1,1013.3
2013.01.17,-5.8,,2.8,62.9,1018.3
2013.01.18,-4.4,,2,51.9,1019.4
2013.01.19,0.5,,2,59.9,1018.3
2013.01.20,1.6,,3.1,55.8,1020
2013.01.21,2.2,16.5,4.3,83.6,1010.5
2013.01.22,3.8,0.5,2.2,74.3,1010.2
2013.01.23,1.8,1.5,3.1,80.4,1008.1
2013.01.24,-0.9,0.1,4.3,57.6,1005.9
2013.01.25,-9.1,,4.7,37.5,1011.3
2013.01.26,-9.2,,3.5,37,1012.6
2013.01.27,-7.3,,2.6,44.9,1014.6
2013.01.28,-3.5,,2.1,56,1016.1
2013.01.29,2.2,0,2.7,63.5,1015.8
2013.01.30,5.4,,2.1,68.8,1018.9
2013.01.31,7.4,0,2.9,59.5,1018.9
2013.02.01,7.3,46.5,3.7,85.8,1007.1
2013.02.02,-1.1,,4.1,52.1,1016.5
2013.02.03,-3.2,7.5,2.7,62.3,1014.8
2013.02.04,-0.8,7.4,2.6,77.1,1010.1
2013.02.05,-0.6,4.5,2.4,77,1010.8
2013.02.06,-1.5,2.1,3.3,75,1007.9
2013.02.07,-11.1,0,5.5,42.5,1014.8
2013.02.08,-11.5,,2.7,39.3,1021.2
2013.02.09,-7.2,,1.8,55.5,1017.4
2013.02.10,-4,1.2,2.9,56.6,1016
2013.02.11,-5.8,,2.1,41.8,1020.6
2013.02.12,-3.8,0,2.3,55.6,1015.2
2013.02.13,-1.3,,2,59.6,1016.8
2013.02.14,1.1,,2.3,60.1,1014
2013.02.15,-1.2,,3.9,48.4,1013.1
2013.02.16,-2.6,,2.1,38.8,1016.9
2013.02.17,2.3,0,2.5,44.5,1010.2
2013.02.18,0.5,,3.5,49.8,1008.2
2013.02.19,-2.9,,4,27.5,1014.4
2013.02.20,-4.8,,2.6,35.3,1018.5
2013.02.21,-1.7,0,2.5,49,1018.8
2013.02.22,0.5,3.9,3.1,57.1,1015
2013.02.23,-0.9,,3.7,45.9,1017.8
2013.02.24,1.4,,2.2,42.4,1018.9
2013.02.25,3.3,,1.7,39.4,1018
2013.02.26,4.8,0,2.6,56.4,1010
2013.02.27,3.4,,3,69.5,1008.7
2013.02.28,6.7,1,2.9,57.3,1005.5
2013.03.01,0.8,3,4.8,56.1,1006.3
2013.03.02,-0.8,,3.2,42.6,1015.8
2013.03.03,0.4,,2.9,50.3,1012.3
2013.03.04,3.1,,2.8,58.6,1010.1
2013.03.05,3.7,,3,51.8,1013.8
2013.03.06,7.9,,2.2,43.1,1009.2
2013.03.07,8,0.5,3.7,74.1,1001.2
2013.03.08,8.5,,2.7,66,998.6
2013.03.09,13.2,,4.3,48.8,996.5
2013.03.10,1.2,,5,32.5,1010.6
2013.03.11,4.2,,2.2,33.4,1013.8
2013.03.12,7.5,3.5,2.1,60.4,1004.7
2013.03.13,5.2,11.5,3.6,64.5,1003.7
2013.03.14,4.1,,2.9,48.9,1016.5
2013.03.15,4.6,,2.4,43.4,1014.9
2013.03.16,6.3,,2.3,53.6,1013.4
2013.03.17,8.2,7.5,2.9,57.5,1003.4
2013.03.18,8.3,1,3.3,73,994.3
2013.03.19,8,,2.2,61.1,1001.6
2013.03.20,2.8,0.1,4.3,51.9,1002.6
2013.03.21,1.5,,2.5,34.3,1007.2
2013.03.22,3.4,,2.3,61.6,1003.2
2013.03.23,5.4,,2.3,39,1004.5
2013.03.24,5.1,,3.9,47.4,1002.6
2013.03.25,2.8,,3.8,40.3,1007.2
2013.03.26,4.4,,2.5,39.9,1010.3
2013.03.27,7.5,,2.8,30.1,1005.6
2013.03.28,7.3,,2.7,42.1,1006.3
2013.03.29,5.4,,3.4,28.6,1010.4
2013.03.30,4.9,0.2,2.3,43.1,1011.9
2013.03.31,6.3,,2.7,46.4,1012.7
2013.04.01,9.2,0.5,2.2,44.5,1009.3
2013.04.02,7.2,8.5,2.7,86.1,1002.7
2013.04.03,7.9,,2.6,64,1005.7
2013.04.04,12.6,,1.9,44.5,1006.1
2013.04.05,14.6,,2.6,42.1,1002.5
2013.04.06,7.5,14,2.9,84.4,990.7
2013.04.07,5.1,1,4.4,57.3,995.8
2013.04.08,8,1,4,55.1,1002.5
2013.04.09,6.2,0.5,5.1,50.8,1003.2
2013.04.10,5,1.5,4.1,49.3,1006.7
2013.04.11,5.5,0.5,4.9,54.5,1005.4
2013.04.12,6.9,,3.7,42.6,1007.7
2013.04.13,11.4,,4.5,38.6,1001.3
2013.04.14,8.3,3.5,4.7,40.4,998.1
2013.04.15,7.5,,2,31.5,1000.1
2013.04.16,13.2,,4.4,54.5,993.9
2013.04.17,14.8,,2.9,62.3,997.7
2013.04.18,12.3,,4,37.4,1001.1
2013.04.19,9.8,,3.2,27,1007.1
2013.04.20,6.6,9.5,2.3,70.8,1006.5
2013.04.21,9,,3.3,58.8,1008.3
2013.04.22,11.4,,2.5,43.8,1011.2
2013.04.23,11.2,5.5,2.7,59.3,1004.7
2013.04.24,12.3,0.1,3.7,67,999.2
2013.04.25,9.3,4.5,3.3,78.9,998.3
2013.04.26,11.7,0.1,3.6,55,999.7
2013.04.27,12.8,,2.8,51.4,1006.3
2013.04.28,16,,3.8,51,1006.5
2013.04.29,13.5,21,4.5,67.6,1000.9
2013.04.30,13.4,,3.5,48.8,998.5
2013.05.01,13.2,1,3.3,52.4,1000.2
2013.05.02,12.4,1,2.5,67.1,1001.9
2013.05.03,12.6,0,3.2,64.8,1005
2013.05.04,13.9,,3.1,58.1,1008.4
2013.05.05,14.3,,3.4,51.8,1010.3
2013.05.06,14.6,,3,54,1007.9
2013.05.07,18.7,,2.7,41.4,1009.5
2013.05.08,19.4,,2.7,33.6,1008.9
2013.05.09,18.1,2.5,2.1,55.3,1002.7
2013.05.10,14,22,3.6,89.3,992.7
2013.05.11,17.9,,3.5,55.5,994
2013.05.12,19.1,1,4,61.3,994.7
2013.05.13,21.6,,3.5,45,1000.6
2013.05.14,20.2,,2.9,46.9,1001.9
2013.05.15,19.4,,3.3,57,1002.7
2013.05.16,22,,4.2,33.3,1006.8
2013.05.17,20.2,,3,36.6,1005.7
2013.05.18,17.7,14.5,2.2,62.8,999
2013.05.19,16.6,19.5,3.1,80.9,989
2013.05.20,14.4,,3.2,76,993.8
2013.05.21,17.7,,2,43.3,997.4
2013.05.22,19.7,,2,49.4,1000.7
2013.05.23,22.1,,2.1,59.3,1002.9
2013.05.24,21.3,,2.6,58.9,1003.8
2013.05.25,24.7,,2,49.6,1003.6
2013.05.26,23.9,,2.5,45.9,1005.6
2013.05.27,19.7,56.5,3.5,80.4,999.6
2013.05.28,18.9,11.5,2.8,89.1,995.2
2013.05.29,16.1,2.5,3,87.8,998.7
2013.05.30,19.2,,2.7,57.9,1002.4
2013.05.31,21.3,,2.2,46.6,1000
2013.06.01,21.7,,2.2,44.3,997.2
2013.06.02,23.5,,2,48.6,997.1
2013.06.03,21.3,,2.9,59,1001.8
2013.06.04,22.8,0.2,2,54.3,1006.2
2013.06.05,24.8,,2,51.8,1006.5
2013.06.06,25,,2.1,55.9,1004.4
2013.06.07,25.7,,2.2,50.9,1001.6
2013.06.08,26.4,,1.9,48.5,998.9
2013.06.09,27.4,,2.2,38.3,997.2
2013.06.10,27.5,,2.3,35.5,996.9
2013.06.11,23.7,7,2.6,57.9,996.4
2013.06.12,20.5,6.5,2.2,85.4,998.7
2013.06.13,23,,1.9,70.5,1002.8
2013.06.14,24.6,,2.3,62.3,1003
2013.06.15,24.6,,2.6,58.4,1001.7
2013.06.16,22.5,,2.8,69.8,998.1
2013.06.17,22.3,0.5,2.2,76.8,992.5
2013.06.18,21.7,12,1.9,90.1,986.9
2013.06.19,24.3,0.1,1.6,71.1,990.7
2013.06.20,25.8,,1.8,58.5,995.4
2013.06.21,26.6,,1.9,57.5,995.4
2013.06.22,25.1,,2.5,63.9,996.4
2013.06.23,22.9,0.3,3.2,69.6,996.6
2013.06.24,23.5,,2.3,66.6,996.2
2013.06.25,25.1,,2.1,58.6,995.6
2013.06.26,24.5,0,2.6,59.8,992.7
2013.06.27,25.1,,2.5,63.1,994.6
2013.06.28,25.5,1.5,2.3,61.1,996.5
2013.06.29,27.2,,1.8,54.8,1000.3
2013.06.30,27.7,0.2,2,60.4,1000.3
2013.07.01,27.1,,2.7,58.4,998.1
2013.07.02,24.3,51.5,4.6,82.5,989.9
2013.07.03,25.2,,3.8,69.1,989.4
2013.07.04,24.9,32.5,3.5,84.3,988
2013.07.05,25.6,1,2.7,73.4,987.8
2013.07.06,25.2,,2.7,73,996
2013.07.07,24.9,3,1.8,78.8,997.8
2013.07.08,24.3,68,3.5,88.6,996.8
2013.07.09,24.5,6.5,3.2,87.3,997.1
2013.07.10,25.3,1,3.9,82.8,996.1
2013.07.11,24.6,14,4.1,86,997.4
2013.07.12,23.6,74,4.9,88.4,997.8
2013.07.13,24.2,165,1.7,90.1,1000.8
2013.07.14,24.1,23,3.7,90.9,1001.4
2013.07.15,26.5,3.5,3.5,80.1,1000.6
2013.07.16,26.9,1.5,4.5,70.4,997.4
2013.07.17,24.2,18.5,3.7,89.1,998.4
2013.07.18,25.1,26.5,1.9,85.6,1000.1
2013.07.19,26.8,,3.2,72,999.6
2013.07.20,27,1,4.2,72.4,997.9
2013.07.21,26.8,0.5,4.8,78.8,996.3
2013.07.22,26.4,84.5,3.1,81,997.9
2013.07.23,25.7,56.5,3.8,87.3,993.9
2013.07.24,24.7,11.5,4.6,79,990.3
2013.07.25,26,0,3.7,71.8,991.7
2013.07.26,26.5,,2.9,70.9,993.4
2013.07.27,26.2,0.2,2.2,67.8,995.2
2013.07.28,25.3,11,2.1,85.5,993.4
2013.07.29,26.5,3.5,3.4,82.3,991.6
2013.07.30,26.3,9.5,2.2,73.9,991.7
2013.07.31,26.4,8.5,3.3,75.4,991.7
2013.08.01,28,,1.7,67.3,996.7
2013.08.02,27.4,7.5,2,80.4,1000.4
2013.08.03,28.9,0.1,3.7,72.3,999
2013.08.04,28.3,4.5,2.4,76.4,994.5
2013.08.05,27.7,7,3.2,78.9,993.2
2013.08.06,26.4,45,2.4,80.8,996.3
2013.08.07,28.7,,2.3,73.8,996.8
2013.08.08,29.3,,3.7,73.5,994.7
2013.08.09,29.2,0,4.1,79.9,994.4
2013.08.10,28,2,2.4,82.4,998.5
2013.08.11,28.7,,2.1,71.8,1000.8
2013.08.12,29.3,,2.8,69.8,1000.7
2013.08.13,29,,2.9,65.6,1000.5
2013.08.14,28.6,,2.5,67.1,1000.6
2013.08.15,28.7,0,3.1,71.5,999.4
2013.08.16,28.7,4.5,3.7,71.8,996.5
2013.08.17,28.7,,4.8,69.6,994.8
2013.08.18,28.3,13,4.1,72.8,995.2
2013.08.19,28.2,6,2.6,68.9,996.2
2013.08.20,27.4,,1.7,62,997.2
2013.08.21,28.8,,2.4,54.9,998.1
2013.08.22,29.3,0,2.3,58.6,999.1
2013.08.23,25.7,35,2.4,78.9,998
2013.08.24,26.6,,1.8,60.4,996.6
2013.08.25,27.1,,1.6,52.3,995.5
2013.08.26,27,,2.4,52.3,994.9
2013.08.27,25.6,,2.6,61.6,997.6
2013.08.28,26.4,,2.7,59.4,996.9
2013.08.29,25.5,21.5,4.2,79.1,989
2013.08.30,25.1,,3.3,69.6,992.8
2013.08.31,24,2.5,2.1,65.8,996.5
2013.09.01,23.5,,2,54.6,1001.9
2013.09.02,22.4,,2.1,49.9,1003.9
2013.09.03,21.7,,2,43.5,1003.2
2013.09.04,22,,2.2,46.5,1002.6
2013.09.05,21.2,0,2.7,52.9,1006.7
2013.09.06,20.8,0,2.3,59.6,1008.6
2013.09.07,21.9,,2.1,61.8,1007.5
2013.09.08,22.9,,1.7,63.4,1007.5
2013.09.09,23,,1.8,67,1005.5
